55956	Ddmxx	60784
55956	Ddmxx	83039
55956	Ddmxx	75259
55956	Ddmxx	59861
55956	Ddmxx	20119
55956	Ddmxx	39093
55956	Ddmxx	51847
93236	Ddmxx	39296
93236	Ddmxx	22878
93236	Ddmxx	44205
93236	Ddmxx	29931
93236	Ddmxx	16616
93236	Ddmxx	51847
22391	Ddmxx	40571
22391	Ddmxx	83039
22391	Ddmxx	68348
22391	Ddmxx	91186
88118	Ddmxx	83039
88118	Ddmxx	68348
88118	Ddmxx	20119
88118	Ddmxx	16616
88118	Ddmxx	39093
88118	Ddmxx	51847
84955	Ddmxx	39296
84955	Ddmxx	44205
84955	Ddmxx	75259
84955	Ddmxx	59861
84955	Ddmxx	91186
84955	Ddmxx	16616
84955	Ddmxx	51847
84955	Ddmxx	89123
57499	Ddmxx	40571
57499	Ddmxx	44205
57499	Ddmxx	59861
57499	Ddmxx	20119
57499	Ddmxx	91186
57499	Ddmxx	39093
57499	Ddmxx	77011
57499	Ddmxx	60784
57499	Ddmxx	83039
57499	Ddmxx	94619
57499	Ddmxx	16616
57499	Ddmxx	51847
57499	Ddmxx	11678
40796	Ddmxx	40571
40796	Ddmxx	39296
40796	Ddmxx	73825
40796	Ddmxx	22878
40796	Ddmxx	44205
40796	Ddmxx	68348
40796	Ddmxx	75259
40796	Ddmxx	59861
40796	Ddmxx	20119
40796	Ddmxx	91186
40796	Ddmxx	77011
40796	Ddmxx	83039
40796	Ddmxx	60784
40796	Ddmxx	94619
40796	Ddmxx	16616
40796	Ddmxx	51847
40796	Ddmxx	89123
40796	Ddmxx	11678
47712	vVsyk	82016
47712	vVsyk	19585
47712	vVsyk	92209
47712	vVsyk	54988
47712	vVsyk	30536
47712	vVsyk	34191
59332	vVsyk	18378
59332	vVsyk	96423
59332	vVsyk	19585
59332	vVsyk	97185
59332	vVsyk	34191
59332	vVsyk	36979
59332	vVsyk	56500
59332	vVsyk	22094
59332	vVsyk	77389
59332	vVsyk	82016
59332	vVsyk	30120
59332	vVsyk	70839
59332	vVsyk	21295
59332	vVsyk	92209
59332	vVsyk	54988
59332	vVsyk	77859
59332	vVsyk	30536
59332	vVsyk	11941
31142	vVsyk	18378
31142	vVsyk	96423
31142	vVsyk	19585
31142	vVsyk	97378
31142	vVsyk	97185
31142	vVsyk	34191
31142	vVsyk	36979
31142	vVsyk	22094
31142	vVsyk	77389
31142	vVsyk	30120
31142	vVsyk	82016
31142	vVsyk	21295
31142	vVsyk	54988
31142	vVsyk	77859
31142	vVsyk	30536
31142	vVsyk	11941
31142	vVsyk	34944
60808	vVsyk	18378
60808	vVsyk	22094
60808	vVsyk	96423
60808	vVsyk	19585
60808	vVsyk	70839
60808	vVsyk	21295
60808	vVsyk	54988
60808	vVsyk	97378
60808	vVsyk	77859
60808	vVsyk	30536
60808	vVsyk	11941
60808	vVsyk	34944
86955	vVsyk	18378
86955	vVsyk	19585
86955	vVsyk	97378
86955	vVsyk	97185
86955	vVsyk	56500
86955	vVsyk	36979
86955	vVsyk	22094
86955	vVsyk	77389
86955	vVsyk	30120
86955	vVsyk	70839
86955	vVsyk	21295
86955	vVsyk	92209
86955	vVsyk	77859
86955	vVsyk	30536
86955	vVsyk	34944
84877	vVsyk	56500
84877	vVsyk	19585
84877	vVsyk	54988
84877	vVsyk	97378
84877	vVsyk	77859
53964	vVsyk	19585
53964	vVsyk	30120
53964	vVsyk	54988
38700	vVsyk	56500
38700	vVsyk	36979
38700	vVsyk	18378
38700	vVsyk	22094
38700	vVsyk	96423
38700	vVsyk	30120
38700	vVsyk	70839
38700	vVsyk	77859
38700	vVsyk	34191
92077	vVsyk	18378
92077	vVsyk	96423
92077	vVsyk	97378
92077	vVsyk	97185
92077	vVsyk	34191
92077	vVsyk	56500
92077	vVsyk	22094
92077	vVsyk	82016
92077	vVsyk	30120
92077	vVsyk	21295
92077	vVsyk	70839
92077	vVsyk	92209
92077	vVsyk	54988
92077	vVsyk	77859
92077	vVsyk	30536
92077	vVsyk	11941
92077	vVsyk	34944
29614	vVsyk	36979
29614	vVsyk	96423
29614	vVsyk	30120
29614	vVsyk	54988
29614	vVsyk	97378
29614	vVsyk	77859
29614	vVsyk	97185
29614	vVsyk	11941
29614	vVsyk	34944
79855	vVsyk	18378
79855	vVsyk	96423
79855	vVsyk	19585
79855	vVsyk	97378
79855	vVsyk	97185
79855	vVsyk	34191
79855	vVsyk	82016
79855	vVsyk	30120
79855	vVsyk	21295
79855	vVsyk	92209
79855	vVsyk	70839
79855	vVsyk	54988
79855	vVsyk	77859
79855	vVsyk	30536
79855	vVsyk	11941
35087	vVsyk	36979
35087	vVsyk	96423
35087	vVsyk	77859
17749	vVsyk	18378
17749	vVsyk	19585
17749	vVsyk	92209
17749	vVsyk	70839
17749	vVsyk	21295
17749	vVsyk	97378
17749	vVsyk	77859
17749	vVsyk	11941
17749	vVsyk	34944
17749	vVsyk	34191
71543	vVsyk	19585
71543	vVsyk	97378
71543	vVsyk	97185
71543	vVsyk	34191
71543	vVsyk	36979
71543	vVsyk	22094
71543	vVsyk	30120
71543	vVsyk	70839
71543	vVsyk	21295
71543	vVsyk	54988
71543	vVsyk	77859
71543	vVsyk	11941
71543	vVsyk	34944
87225	vVsyk	96423
87225	vVsyk	19585
87225	vVsyk	97378
87225	vVsyk	97185
87225	vVsyk	36979
87225	vVsyk	56500
87225	vVsyk	22094
87225	vVsyk	77389
87225	vVsyk	82016
87225	vVsyk	30120
87225	vVsyk	92209
87225	vVsyk	70839
87225	vVsyk	54988
87225	vVsyk	77859
87225	vVsyk	11941
87225	vVsyk	34944
26360	vVsyk	56500
26360	vVsyk	30120
26360	vVsyk	19585
26360	vVsyk	21295
26360	vVsyk	54988
26360	vVsyk	97378
26360	vVsyk	30536
26360	vVsyk	11941
26360	vVsyk	34944
26360	vVsyk	34191
28540	vVsyk	19585
28540	vVsyk	97378
28540	vVsyk	97185
28540	vVsyk	36979
28540	vVsyk	77389
28540	vVsyk	82016
28540	vVsyk	30120
28540	vVsyk	21295
28540	vVsyk	70839
28540	vVsyk	92209
28540	vVsyk	54988
28540	vVsyk	30536
28540	vVsyk	34944
28540	vVsyk	11941
84863	vVsyk	18378
84863	vVsyk	96423
84863	vVsyk	19585
84863	vVsyk	97378
84863	vVsyk	97185
84863	vVsyk	34191
84863	vVsyk	36979
84863	vVsyk	56500
84863	vVsyk	77389
84863	vVsyk	92209
84863	vVsyk	21295
84863	vVsyk	54988
84863	vVsyk	30536
84863	vVsyk	34944
71714	FxZPI	82402
71714	FxZPI	23297
71714	FxZPI	61882
71714	FxZPI	33839
71714	FxZPI	77603
71714	FxZPI	61033
71714	FxZPI	22300
71714	FxZPI	62515
71714	FxZPI	85671
71714	FxZPI	88892
68999	FxZPI	82402
68999	FxZPI	13620
12647	FxZPI	74822
12647	FxZPI	23297
12647	FxZPI	77603
12647	FxZPI	61033
12647	FxZPI	85671
12647	FxZPI	62515
89897	FxZPI	74822
89897	FxZPI	26919
89897	FxZPI	61882
89897	FxZPI	79050
89897	FxZPI	95177
89897	FxZPI	65009
89897	FxZPI	62515
89897	FxZPI	41229
89897	FxZPI	82402
89897	FxZPI	13620
89897	FxZPI	77603
89897	FxZPI	61033
89897	FxZPI	85671
89897	FxZPI	88892
89897	FxZPI	77707
19721	FxZPI	61033
84040	FxZPI	26919
84040	FxZPI	74822
84040	FxZPI	61882
84040	FxZPI	79050
84040	FxZPI	95177
84040	FxZPI	22300
84040	FxZPI	65009
84040	FxZPI	62515
84040	FxZPI	82402
84040	FxZPI	23297
84040	FxZPI	13620
84040	FxZPI	33839
84040	FxZPI	77603
84040	FxZPI	61033
84040	FxZPI	85671
84040	FxZPI	77707
84040	FxZPI	88892
59721	FxZPI	23297
59721	FxZPI	85671
28715	FxZPI	29621
28715	FxZPI	23297
28715	FxZPI	79050
28715	FxZPI	13620
28715	FxZPI	95177
28715	FxZPI	61033
28715	FxZPI	65009
28715	FxZPI	22300
28715	FxZPI	51091
28715	FxZPI	88892
78316	FxZPI	26919
78316	FxZPI	74822
78316	FxZPI	61882
78316	FxZPI	95177
78316	FxZPI	22300
78316	FxZPI	65009
78316	FxZPI	51091
78316	FxZPI	62515
78316	FxZPI	41229
78316	FxZPI	82402
78316	FxZPI	29621
78316	FxZPI	33839
78316	FxZPI	13620
78316	FxZPI	77603
78316	FxZPI	61033
78316	FxZPI	85671
78316	FxZPI	77707
78316	FxZPI	88892
62829	FxZPI	74822
62829	FxZPI	26919
62829	FxZPI	61882
62829	FxZPI	79050
62829	FxZPI	95177
62829	FxZPI	22300
62829	FxZPI	51091
62829	FxZPI	62515
62829	FxZPI	41229
62829	FxZPI	82402
62829	FxZPI	29621
62829	FxZPI	23297
62829	FxZPI	33839
62829	FxZPI	13620
62829	FxZPI	77603
62829	FxZPI	61033
62829	FxZPI	85671
62829	FxZPI	77707
62829	FxZPI	88892
49999	FxZPI	74822
49999	FxZPI	29621
49999	FxZPI	95177
49999	FxZPI	61033
49999	FxZPI	88892
45558	FxZPI	74822
45558	FxZPI	29621
45558	FxZPI	95177
45558	FxZPI	77603
45558	FxZPI	65009
45558	FxZPI	85671
45558	FxZPI	62515
45558	FxZPI	88892
45558	FxZPI	41229
57303	FxZPI	23297
57303	FxZPI	13620
57303	FxZPI	95177
57303	FxZPI	51091
77110	FxZPI	26919
77110	FxZPI	29621
77110	FxZPI	61882
77110	FxZPI	61033
77110	FxZPI	22300
77110	FxZPI	65009
77110	FxZPI	51091
77110	FxZPI	62515
77110	FxZPI	85671
77110	FxZPI	77707
77110	FxZPI	88892
77110	FxZPI	41229
71190	FxZPI	29621
78230	FxZPI	82402
78230	FxZPI	29621
78230	FxZPI	23297
78230	FxZPI	13620
78230	FxZPI	61033
78230	FxZPI	22300
78230	FxZPI	65009
78230	FxZPI	85671
78230	FxZPI	51091
78230	FxZPI	62515
78230	FxZPI	77707
88441	FxZPI	26919
88441	FxZPI	74822
88441	FxZPI	61882
88441	FxZPI	79050
88441	FxZPI	22300
88441	FxZPI	65009
88441	FxZPI	62515
88441	FxZPI	51091
88441	FxZPI	41229
88441	FxZPI	82402
88441	FxZPI	29621
88441	FxZPI	23297
88441	FxZPI	13620
88441	FxZPI	33839
88441	FxZPI	77603
88441	FxZPI	85671
88441	FxZPI	88892
88441	FxZPI	77707
28221	FxZPI	26919
28221	FxZPI	74822
28221	FxZPI	61882
28221	FxZPI	79050
28221	FxZPI	95177
28221	FxZPI	65009
28221	FxZPI	22300
28221	FxZPI	51091
28221	FxZPI	62515
28221	FxZPI	41229
28221	FxZPI	29621
28221	FxZPI	23297
28221	FxZPI	33839
28221	FxZPI	13620
28221	FxZPI	77603
28221	FxZPI	61033
28221	FxZPI	85671
28221	FxZPI	77707
28221	FxZPI	88892
60094	FxZPI	26919
60094	FxZPI	61882
60094	FxZPI	79050
60094	FxZPI	22300
60094	FxZPI	65009
60094	FxZPI	62515
60094	FxZPI	51091
60094	FxZPI	41229
60094	FxZPI	82402
60094	FxZPI	29621
60094	FxZPI	33839
60094	FxZPI	77603
60094	FxZPI	61033
60094	FxZPI	85671
60094	FxZPI	77707
60094	FxZPI	88892
22622	FxZPI	29621
22622	FxZPI	23297
22622	FxZPI	62515
22622	FxZPI	77707
88033	WBVcT	48836
88033	WBVcT	37639
88033	WBVcT	28790
88033	WBVcT	27342
88033	WBVcT	29267
88033	WBVcT	75126
88033	WBVcT	89235
88033	WBVcT	62778
14176	WBVcT	48836
14176	WBVcT	62781
14176	WBVcT	38211
14176	WBVcT	75126
14176	WBVcT	75620
14176	WBVcT	28977
14176	WBVcT	72022
14176	WBVcT	62778
14176	WBVcT	79465
14176	WBVcT	78111
14176	WBVcT	82657
14176	WBVcT	29820
14176	WBVcT	29267
14176	WBVcT	31022
14176	WBVcT	11473
14176	WBVcT	83560
65890	WBVcT	79465
65890	WBVcT	28790
65890	WBVcT	62781
65890	WBVcT	29820
65890	WBVcT	31022
65890	WBVcT	75126
65890	WBVcT	11473
65890	WBVcT	83560
65890	WBVcT	28977
65890	WBVcT	72022
65890	WBVcT	62778
65890	WBVcT	89235
17928	WBVcT	37639
97384	WBVcT	62781
97384	WBVcT	38211
97384	WBVcT	75620
97384	WBVcT	28977
97384	WBVcT	62778
97384	WBVcT	79465
97384	WBVcT	37639
97384	WBVcT	78111
97384	WBVcT	82657
97384	WBVcT	28790
97384	WBVcT	29820
97384	WBVcT	27342
97384	WBVcT	29267
97384	WBVcT	31022
97384	WBVcT	11473
97384	WBVcT	83560
97384	WBVcT	89235
68781	WBVcT	48836
68781	WBVcT	62781
68781	WBVcT	38211
68781	WBVcT	28977
68781	WBVcT	79465
68781	WBVcT	37639
68781	WBVcT	78111
68781	WBVcT	82657
68781	WBVcT	28790
68781	WBVcT	29267
68781	WBVcT	31022
68781	WBVcT	83560
68781	WBVcT	11473
68781	WBVcT	89235
93743	WBVcT	48836
93743	WBVcT	62781
93743	WBVcT	38211
93743	WBVcT	75126
93743	WBVcT	62778
93743	WBVcT	37639
93743	WBVcT	78111
93743	WBVcT	82657
93743	WBVcT	28790
93743	WBVcT	29820
93743	WBVcT	29267
93743	WBVcT	31022
93743	WBVcT	11473
93743	WBVcT	83560
58446	WBVcT	48836
58446	WBVcT	62781
58446	WBVcT	38211
58446	WBVcT	72022
58446	WBVcT	62778
58446	WBVcT	79465
58446	WBVcT	78111
58446	WBVcT	28790
58446	WBVcT	82657
58446	WBVcT	29820
58446	WBVcT	27342
58446	WBVcT	31022
58446	WBVcT	83560
58446	WBVcT	11473
58446	WBVcT	89235
16145	WBVcT	48836
16145	WBVcT	38211
16145	WBVcT	75126
16145	WBVcT	75620
16145	WBVcT	72022
16145	WBVcT	62778
16145	WBVcT	37639
16145	WBVcT	79465
16145	WBVcT	78111
16145	WBVcT	82657
16145	WBVcT	28790
16145	WBVcT	29820
16145	WBVcT	27342
16145	WBVcT	31022
16145	WBVcT	29267
16145	WBVcT	83560
16145	WBVcT	11473
16145	WBVcT	89235
85584	WBVcT	48836
85584	WBVcT	38211
85584	WBVcT	75126
85584	WBVcT	28977
85584	WBVcT	75620
85584	WBVcT	72022
85584	WBVcT	37639
85584	WBVcT	79465
85584	WBVcT	28790
85584	WBVcT	82657
85584	WBVcT	27342
85584	WBVcT	31022
85584	WBVcT	11473
85584	WBVcT	89235
60594	WBVcT	62781
56466	WBVcT	79465
56466	WBVcT	48836
56466	WBVcT	78111
56466	WBVcT	82657
56466	WBVcT	29820
56466	WBVcT	75126
56466	WBVcT	83560
56466	WBVcT	11473
56466	WBVcT	28977
56466	WBVcT	75620
56466	WBVcT	72022
56466	WBVcT	89235
66965	WBVcT	78111
66965	WBVcT	28790
66965	WBVcT	38211
66965	WBVcT	27342
66965	WBVcT	31022
66965	WBVcT	75620
66965	WBVcT	72022
66965	WBVcT	89235
71796	WBVcT	62781
71796	WBVcT	38211
71796	WBVcT	75126
71796	WBVcT	28977
71796	WBVcT	75620
71796	WBVcT	72022
71796	WBVcT	62778
71796	WBVcT	37639
71796	WBVcT	79465
71796	WBVcT	28790
71796	WBVcT	82657
71796	WBVcT	29820
71796	WBVcT	31022
71796	WBVcT	29267
71796	WBVcT	11473
71796	WBVcT	83560
96795	WBVcT	48836
96795	WBVcT	38211
96795	WBVcT	75620
96795	WBVcT	28977
96795	WBVcT	72022
96795	WBVcT	62778
96795	WBVcT	37639
96795	WBVcT	78111
96795	WBVcT	27342
96795	WBVcT	29267
96795	WBVcT	31022
96795	WBVcT	11473
96795	WBVcT	89235
30554	WBVcT	79465
30554	WBVcT	27342
30554	WBVcT	28977
30554	WBVcT	11473
30554	WBVcT	62778
38715	WBVcT	48836
38715	WBVcT	29820
38715	WBVcT	27342
38715	WBVcT	28977
38715	WBVcT	62778
23069	WBVcT	48836
23069	WBVcT	62781
23069	WBVcT	38211
23069	WBVcT	75126
23069	WBVcT	75620
23069	WBVcT	72022
23069	WBVcT	62778
23069	WBVcT	37639
23069	WBVcT	28790
23069	WBVcT	82657
23069	WBVcT	29820
23069	WBVcT	27342
23069	WBVcT	29267
23069	WBVcT	83560
23069	WBVcT	89235
50975	WBVcT	82657
50975	WBVcT	28790
50975	WBVcT	29820
50975	WBVcT	62781
50975	WBVcT	38211
50975	WBVcT	31022
50975	WBVcT	75126
50975	WBVcT	28977
50975	WBVcT	11473
50975	WBVcT	62778
50975	WBVcT	89235
71201	CAjbp	19544
71201	CAjbp	92766
71201	CAjbp	39398
71201	CAjbp	18651
71201	CAjbp	73686
71201	CAjbp	36057
71201	CAjbp	24799
71201	CAjbp	98594
71201	CAjbp	88917
71201	CAjbp	60713
71201	CAjbp	50240
71201	CAjbp	76412
71201	CAjbp	58346
71201	CAjbp	59754
71201	CAjbp	55856
60352	CAjbp	60713
60352	CAjbp	39398
60352	CAjbp	41376
60352	CAjbp	59754
60352	CAjbp	18651
60352	CAjbp	73686
60352	CAjbp	36057
60352	CAjbp	90832
60352	CAjbp	59772
60352	CAjbp	98594
60352	CAjbp	15635
60771	CAjbp	19544
60771	CAjbp	50240
60771	CAjbp	76412
85061	CAjbp	76412
85061	CAjbp	73686
85061	CAjbp	58346
85061	CAjbp	36057
85061	CAjbp	90832
85061	CAjbp	24799
90886	CAjbp	19544
90886	CAjbp	92766
90886	CAjbp	41376
90886	CAjbp	18651
90886	CAjbp	73686
90886	CAjbp	59772
90886	CAjbp	98594
90886	CAjbp	24799
90886	CAjbp	62932
90886	CAjbp	88917
90886	CAjbp	60713
90886	CAjbp	50240
90886	CAjbp	76412
90886	CAjbp	58346
90886	CAjbp	59754
90886	CAjbp	90832
90886	CAjbp	55856
90886	CAjbp	15635
36647	CAjbp	19544
36647	CAjbp	39398
36647	CAjbp	76412
36647	CAjbp	58346
36647	CAjbp	98594
36647	CAjbp	62932
36647	CAjbp	15635
19975	CAjbp	18651
19975	CAjbp	73686
19975	CAjbp	36057
19975	CAjbp	98594
19975	CAjbp	24799
19975	CAjbp	62932
19975	CAjbp	88917
19975	CAjbp	60713
19975	CAjbp	50240
19975	CAjbp	76412
19975	CAjbp	59754
19975	CAjbp	55856
19975	CAjbp	15635
40807	CAjbp	92766
40807	CAjbp	76412
40807	CAjbp	59754
40807	CAjbp	58346
40807	CAjbp	36057
40807	CAjbp	59772
40807	CAjbp	24799
40807	CAjbp	15635
52712	CAjbp	19544
52712	CAjbp	39398
52712	CAjbp	76412
52712	CAjbp	18651
52712	CAjbp	59772
52712	CAjbp	98594
52712	CAjbp	62932
52712	CAjbp	15635
84424	CAjbp	19544
84424	CAjbp	92766
84424	CAjbp	39398
84424	CAjbp	41376
84424	CAjbp	73686
84424	CAjbp	36057
84424	CAjbp	62932
84424	CAjbp	98594
84424	CAjbp	24799
84424	CAjbp	60713
84424	CAjbp	88917
84424	CAjbp	76412
84424	CAjbp	58346
84424	CAjbp	59754
84424	CAjbp	55856
84424	CAjbp	15635
54386	CAjbp	88917
54386	CAjbp	60713
54386	CAjbp	50240
54386	CAjbp	39398
54386	CAjbp	41376
54386	CAjbp	76412
54386	CAjbp	59754
54386	CAjbp	18651
54386	CAjbp	36057
54386	CAjbp	55856
54386	CAjbp	15635
54034	CAjbp	19544
54034	CAjbp	73686
54034	CAjbp	18651
54034	CAjbp	36057
54034	CAjbp	24799
54034	CAjbp	98594
54034	CAjbp	50240
54034	CAjbp	76412
54034	CAjbp	59754
54034	CAjbp	58346
54034	CAjbp	90832
54034	CAjbp	55856
54034	CAjbp	15635
52180	CAjbp	19544
52180	CAjbp	88917
52180	CAjbp	92766
52180	CAjbp	39398
52180	CAjbp	76412
52180	CAjbp	73686
52180	CAjbp	59754
52180	CAjbp	62932
52180	CAjbp	24799
80152	CAjbp	88917
80152	CAjbp	39398
80152	CAjbp	73686
80152	CAjbp	18651
80152	CAjbp	59772
80152	CAjbp	24799
75869	CAjbp	19544
75869	CAjbp	92766
75869	CAjbp	41376
75869	CAjbp	73686
75869	CAjbp	18651
75869	CAjbp	59772
75869	CAjbp	24799
75869	CAjbp	62932
75869	CAjbp	98594
75869	CAjbp	60713
75869	CAjbp	88917
75869	CAjbp	50240
75869	CAjbp	76412
75869	CAjbp	59754
75869	CAjbp	58346
75869	CAjbp	90832
75869	CAjbp	55856
75869	CAjbp	15635
70079	CAjbp	19544
70079	CAjbp	92766
70079	CAjbp	39398
70079	CAjbp	41376
70079	CAjbp	73686
70079	CAjbp	18651
70079	CAjbp	36057
70079	CAjbp	59772
70079	CAjbp	98594
70079	CAjbp	24799
70079	CAjbp	60713
70079	CAjbp	88917
70079	CAjbp	50240
70079	CAjbp	76412
70079	CAjbp	59754
70079	CAjbp	58346
70079	CAjbp	90832
70079	CAjbp	55856
70079	CAjbp	15635
32639	CAjbp	88917
32639	CAjbp	50240
32639	CAjbp	39398
32639	CAjbp	76412
32639	CAjbp	59754
32639	CAjbp	55856
32639	CAjbp	98594
32639	CAjbp	15635
